#,id,uuid,name,employees_count,industries,keywords,address,annual_revenue,total_funding,technologies,text_search,created_at,updated_at
68,100548,2d4098b6-b911-5d1c-910c-294dc4f1f320,Sertifier,10,{information technology & services},"{software development,credential automation,credential lifecycle,blockchain credentials,blockchain infrastructure,digital badges,credential sharing,credential issuance,credential management for corporate training,credential verification,digital certificates,credential ecosystem,credential management for education,api integration,credential tracking,interoperable credential repository,white-labeling,credential verification platform,credential data security,shareable achievements,credential lifecycle management,information technology and services,e-learning,custom branding,end-to-end solution,user-friendly interface,automated credentialing,digital recognition tools,micro-credentials,credential analytics,analytics & insights,credential templates,skill validation,credential campaigns,professional recognition,security & authentication,education management,secure storage,credential management,credential verification qr codes,verifiable credentials,custom integrations,retrospective editing,credential customization,b2b,non-profit,services,computer systems design and related services,analytics,data security,information technology & services,internet,computer software,education,nonprofit organization management,computer & network security}","a593 Capitol Trl, Newark, Delaware, United States, 19711-3716",0,0,"{Outlook,Microsoft Office 365,Google Cloud Hosting,Digital Ocean DNS,Hubspot,Salesforce,reCAPTCHA,Google Custom Search,Google AdWords Conversion,DoubleClick Conversion,Google Maps (Non Paid Users),Linkedin Marketing Solutions,Vimeo,Stripe,DoubleClick,Typekit,Adobe Media Optimizer,Mobile Friendly,Facebook Custom Audiences,FullStory,YouTube,Bootstrap Framework,Multilingual,Nginx,Facebook Widget,Media.net,Bing Ads,Google Maps,Google AdSense,Cedexis Radar,Google Frontend (Webserver),Google Tag Manager,WordPress.org,Google Dynamic Remarketing,Google Font API,Google Analytics,Twitter Advertising,Mixpanel,Facebook Login (Connect),Ubuntu,Android,"""","""",Circle,"""",Reviews,Remote,SharePoint}","a593 Capitol Trl, Newark, Delaware, United States, 19711-3716 Newark Delaware United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
69,100206,c31a345e-7505-583b-9e9b-68c5d6ba136b,Threat Angler,4,{computer & network security},"{servicenow security operations,servicenow secops,servicenow security incident response,servicenow vulnerability response,servicenow grc,tenable,rapid7,splunk,qradar,forcepoint,security awareness training,cybersecurity certification exam preparation,cybersecurity program development & optimization,cybersecurity service design & optimization,siem,vulnerability management,carbon black,endpoint protection,next generation firewall,checkpoint,cissp,cism,itil,nist,program & project management,staff augmentation,talent recruiting,security operation center,soc,microsoft security,beyondtrust,iam,identity & access management,cybersecurity risk management,governance risk & compliance,soc ii,cybersecurity training,elastic,penetration testing,managed services,cribl,information technology and services,atlassian jira integration,google workspace threat detection,enterprise cybersecurity,cloud security,system engineering,data retention,compliance assessment,system optimization,elastic security,cybersecurity services,security operations center,risk assessments,threat detection,incident response,cybersecurity,professional security services,microsoft 365 threat detection,vulnerability scanning,process automation,b2b,consulting,services,computer systems design and related services,network security,risk management,data protection,computer & network security,information technology & services}","Indian Rocks Beach, Florida, United States",0,0,"{Gmail,Google Apps,Mobile Friendly,Adobe Media Optimizer,Vimeo,Cedexis Radar,Google Plus,Google Font API,Node.js,IoT,Splunk,ADP,Android,Flutter,Remote,Barracuda MSP,SolarWinds,Python,Paycor,Intuit,SharePoint,Gusto,AI}","Indian Rocks Beach, Florida, United States Indian Rocks Beach Florida United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
70,100207,e9181492-21fc-562d-bb30-e3477a14746c,Spitzer Technology Consulting,6,{information technology & services},"{network architecture,fleet management,data security & storage,compliance,end user education,remote monitoring,tech support,it services,websites,cloud migrations,hardware,software,firewalls,networking,saas migrations,installations,design,it services & it consulting,information technology & services}","6644 SE 56th Ave, Portland, Oregon, United States, 97206-7670",0,0,"{Cloudflare DNS,Mailchimp Mandrill,Outlook,Microsoft Office 365,CloudFlare Hosting,Android,Remote,SharePoint,Flutter,Python,Discord,AI}","6644 SE 56th Ave, Portland, Oregon, United States, 97206-7670 Portland Oregon United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
71,100208,6789cbf3-b19e-5a99-b60c-b1fe8e540fec,UncommonX,12,{computer & network security},"{enterprise security services,security assessment services,data center management,network as a sensor,cisco,sourcefire trustsec,ise & amp,it operations management,managed security services,cyber security,security,internet,information technology,computer & network security,information technology & services}","640 N La Salle Dr, Chicago, Illinois, United States, 60654",43051000,9500000,"{""""}","640 N La Salle Dr, Chicago, Illinois, United States, 60654 Chicago Illinois United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
72,100209,2b30e0c5-9ad9-5719-9ee2-f4eb5620c20c,Gen3 Technology Consulting,14,{computer & network security},"{cyber security,project management,program management,scrum master,agile project management,privacy,management consulting,strategic communication,federal government,federal health it,veterans affairs,security incident detection,it consulting,security automation tools,security assessment,security operations management,security training,security risk analysis,cybersecurity,privacy program management,compliance,security standards compliance,sharepoint development,security operations center,it strategy,it program management,information assurance,security incident response,security audit readiness,incident management,cloud security,ediscovery,federal regulations,commercial clients,security architecture design,audit and compliance,security reporting,risk reduction,security tools,security policy enforcement,data protection,security technology,security training programs,ediscovery technology,security vulnerability management,security framework implementation,security controls testing,security control assessments,security frameworks,security threat detection,security policy development,security architecture,security automation,security incident management,security compliance,security compliance frameworks,cyber risk management,litigation support,compliance management,client-specific solutions,security operations,security governance,security audits,security policies,information technology and services,security incident management systems,federal contracts,security monitoring,federal cybersecurity,security strategy,data governance,data security,security reporting dashboards,legal and litigation support,security controls,security standards,security incident analysis,security metrics,security analytics platforms,nist compliance,security incident tracking,security assessments,security compliance audits,security analytics,security best practices,security programs,security risk assessment tools,security governance frameworks,security controls implementation,risk management,security monitoring tools,nist standards,security incident response planning,security solutions,federal clients,incident response,b2b,government,consulting,services,regulatory compliance,computer & network security,information technology & services,productivity,legal services}","2200 Pennsylvania Ave NW, Washington, District of Columbia, United States, 20037",0,0,"{Outlook,Microsoft Office 365,Apache,WordPress.org,Mobile Friendly,reCAPTCHA,Google Font API,Android,Remote,AI}","2200 Pennsylvania Ave NW, Washington, District of Columbia, United States, 20037 Washington District of Columbia United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
73,100210,4513963a-3b99-57e0-af24-02fadb59d610,VirtueCom,11,{information technology & services},"{24/7 support,cyber security,remote support,it expense management,cybersecurity,it project management,managed it services,private cloud hosting,cybersecurity compliance,cloud migration,ai software development,hosted voip,managed services,business technology optimization,remote monitoring,it planning,it consulting,cloud computing,security assessments,vendor management,it strategy,ai integration,data security,network services,co-managed it,information technology and services,business it support,it infrastructure,hybrid cloud,risk management,compliance support,proactive monitoring,cloud solutions,remote work support,business continuity,hybrid cloud solutions,it support,private cloud,technology coaching,custom cloud solutions,b2b,consulting,services,computer systems design and related services,computer & network security,information technology & services,management consulting,enterprise software,enterprises,computer software}","44 Inverness Dr E, Englewood, Colorado, United States, 80112-5400",11164000,0,"{Sendgrid,Outlook,Microsoft Office 365,Autotask,Amazon AWS,Atlassian Cloud,InfusionSoft,Gravity Forms,Mobile Friendly,Facebook Login (Connect),Google Tag Manager,Nginx,Linkedin Marketing Solutions,WordPress.org,Vimeo,YouTube,Google Font API,New Relic,Google Analytics,Bootstrap Framework,Clicky,Facebook Widget,Facebook Custom Audiences,Node.js,Android,AI,IoT,Remote}","44 Inverness Dr E, Englewood, Colorado, United States, 80112-5400 Englewood Colorado United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
74,105158,6aa9ec9f-8f18-53f9-b1c7-032fb9075126,"LEO KOENIG, INC.",1,"{""""}","{""""}","459 W 19th St, New York, New York, United States, 10011",0,0,"{""""}","459 W 19th St, New York, New York, United States, 10011 New York New York United States",2025-11-08 16:41:13.782404,2025-11-08 16:41:13.782404
75,113742,d871cce1-ca96-504f-9dcb-32c5e24d4056,FHI 360,4000,{international trade & development},"{global health,us & global education,integrated development,nutrition,technology,civil society,economic development,capacity building,data analysis,monitoring & evaluation,global research services,social marketing & communication,local ownership,environmental services,program evaluation,nutrition programs,capacity development,nonprofit organization,education services,local context adaptation,program scalability,public health,locally led development,gender equality,social innovation,program design,civil society strengthening,knowledge dissemination,community-based solutions,education programs,policy influence,community-led health initiatives,community resilience,global health initiatives,program implementation,community engagement,cross-sector collaboration,multi-disciplinary approach,capacity strengthening,public-private partnerships,social inclusion,collaborative partnerships,program monitoring,sustainable development,data-driven methodologies,partnership development,health and well-being,knowledge sharing,local leadership,human development,program sustainability,monitoring and evaluation,sustainable impact,disaster resilience,local capacity enhancement,integrated sector solutions,resilience in fragile settings,innovative technology,multi-stakeholder engagement,holistic human development,community empowerment,policy advocacy,global development,knowledge management,sustainable capacity transfer,environmental sustainability,program evaluation tools,impact measurement,technical assistance,scientific research,program scaling,evidence-based interventions,local stakeholder engagement,local knowledge integration,global partnerships,evidence-based policymaking,multi-sectoral approach,innovative practices,social equity,research-driven solutions,holistic program design,international development,capacity building in low-resource settings,non-profit,government,consulting,services,health,wellness & fitness,data analytics,renewables & environment,sustainability,international trade & development,nonprofit organization management}","359 Blackwell Street, Durham, North Carolina, United States, 27701",884999000,0,"{Microsoft Office 365,Drupal,Media Temple SSL,Grafana,WP Engine,Atlassian Cloud,Webflow,iCIMS,Workday}","359 Blackwell Street, Durham, North Carolina, United States, 27701 Durham North Carolina United States",2025-11-08 16:41:31.577423,2025-11-08 16:41:31.577423
76,100213,3118464a-12d1-5f15-aaaa-541f03c01c96,ASG Information Technologies,28,{information technology & services},"{managed it services,data backup,disaster recovery,it network,data security,it project design,installation,server,network support,cloud,mobile solutions,hardware,software sales,it computer consulting,virtualization,small business network support,hipaa compliance services,cyber security solutions,regulatory compliance solutions,internal penetration testing,external penetration testing,social engineering testing,network defense services,vulnerability assessments,network security audits,assessments,it services & it consulting,voip solutions,it consulting,it environment auditing,spam and malware protection,incident response,employee cybersecurity training,voip,regulatory compliance consulting,cybersecurity,managed services,business continuity planning,vcio services,cybersecurity services,remote management software,dark web monitoring,it policy development,network security,proactive it management,it support for non-profits,endpoint encryption,information technology and services,managed it support,it strategy,cybersecurity and data protection,security monitoring,it support,data backup and disaster recovery,it project design and installation,computer systems design and related services,it support connecticut,it infrastructure assessment,vulnerability scanning,it project support,cloud solutions,managed detection and response (mdr),cybersecurity compliance,security incident reporting,b2b,non-profit,consulting,services,computer & network security,information technology & services,management consulting,cloud computing,enterprise software,enterprises,computer software,nonprofit organization management,it services & computer repair,local services}","9 S Cherry St, Wallingford, Connecticut, United States, 06492",4335000,0,"{Mailchimp Mandrill,Outlook,Google Cloud Hosting,Hostgator,Barracuda Networks,Hubspot,Nginx,Mobile Friendly,Vimeo,CallRail,WordPress.org,Google Tag Manager,Google Font API,Remote}","9 S Cherry St, Wallingford, Connecticut, United States, 06492 Wallingford Connecticut United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
77,100214,534d9f13-6301-5e26-98e7-8c3dfea8efb6,Automated Results,13,{information technology & services},"{osisoft pi,industrial networking & data center mgt,operational technology,industrial software integration,industrial software development,factory 40,ot infrastructure,data historians,software development,product genealogy,manufacturing solutions,manufacturing,digital intelligence,enterprise infrastructure,process analytics,utilities,application integration,cloud services,virtualization,data lake integration,custom data historian development,information technology,industry 4.0,b2b,consulting,services,computer systems design and related services,information technology & services,mechanical or industrial engineering,cloud computing,enterprise software,enterprises,computer software}","29 W French Broad St, Brevard, North Carolina, United States, 28712-3823",33536000,0,"{Outlook,Gauges,reCAPTCHA,WordPress.org,Mobile Friendly,Nginx,Google Tag Manager,Google Font API,Remote}","29 W French Broad St, Brevard, North Carolina, United States, 28712-3823 Brevard North Carolina United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
78,100215,3d3fda49-08ab-5ebc-a0b1-e958c3347bf3,Young & Associates,58,{financial services},"{regulatory compliance,lending,loan review,risk management,appraisal reviews,quality control,strategic consulting,planning,expansion,branching,internal auditing,information technology consulting,human resources consulting,education & training,mortgage quality control,liquidity management,loan portfolio stress testing,bsa reviews,aml model validation,review,risk assessment,hmda reviews,credit risk,banking,bank expansion consulting,banking compliance software,appraisal review services,de novo charter support,bank merger consulting,loan review services,regulatory guidance,policy development,credit unions,staff development,lending review,financial consulting,management consulting,training and education,banking industry expertise,financial institution services,merger support,financial institution growth,banking industry best practices,credit union consulting,it consulting for banks,quality control services,mergers & acquisitions,it security consulting,webinars and seminars,financial services,banking consulting,internal audit,banking industry partnerships,regulatory change management,growth strategies,credit union services,industry experience,compliance tools,industry expertise,internal audit outsourcing,b2b,consulting,services,management consulting services,process optimization}","131 E Main St, Kent, Ohio, United States, 44240-2524",22060000,0,"{Outlook,Microsoft Office 365,Hubspot,WP Engine,Remote}","131 E Main St, Kent, Ohio, United States, 44240-2524 Kent Ohio United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
79,100216,7b0a6d04-14bc-5a16-89fe-a7044dffc782,Encore Energy Services,23,{oil & energy},"{natural gas marketer,natural gas,natural gas supplier,retail energy,energyrelated services,utility relations,energy cost reduction,utility rebate programs,ecovadis sustainability rating,regulatory compliance,energy market updates,customer service,renewable natural gas,renewable natural gas (rng),transportation capacity,natural gas marketing,energy,pipeline transportation,energy services,gas supply contracts,gas storage,energy infrastructure,responsibly sourced gas (rsg),market intelligence,price risk management,sustainability consulting,capacity release market,storage management,carbon offsets,market analysis,commodity procurement,energy risk strategies,energy procurement strategies,peak demand management,carbon offset projects,energy efficiency,gas transportation negotiations,natural gas supply,gas trading,gas demand forecasting,green energy options,gas imbalance penalties mitigation,gas pipeline access,energy consulting,risk management,asset optimization,b2b,consulting,services,retail,natural gas distribution,energy management,customer experience,green energy,oil & energy,logistics & supply chain,environmental services,renewables & environment}","14400 Branch St, Omaha, Nebraska, United States, 68154-1817",0,0,"{Outlook,Linkedin Widget,Linkedin Login,Bootstrap Framework,YouTube,GoDaddy Verified,Mobile Friendly,MemberClicks,Apache,Remote,Circle}","14400 Branch St, Omaha, Nebraska, United States, 68154-1817 Omaha Nebraska United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
80,107220,7900c091-825b-52e9-a5e7-804a8eacab5a,Whiff Industries,0,"{""""}","{""""}","75 Acco Dr, York, Pennsylvania, United States, 17402-4621",237000,0,"{BuddyPress,Constant Contact,Facebook Login (Connect),Mobile Friendly,Hupso,Google Tag Manager,Woo Commerce,Varnish,WordPress.org,Google Maps,Facebook Widget,Facebook Custom Audiences,ShareThis,Google Analytics,Splunk,Sisense,Domo,AI}","75 Acco Dr, York, Pennsylvania, United States, 17402-4621 York Pennsylvania United States",2025-11-08 16:41:13.959293,2025-11-08 16:41:13.959293
81,100217,46cdf056-727e-5f4f-bb95-ac7eb4489045,Capitol Partners,28,{government relations},"{government lobbying,public affairs,campaign management,government relations services,public-private partnerships,media placements,media relations,relationship building,media training,media engagement,media relations campaigns,state legislature lobbying,policy analysis,media outreach campaigns,messaging strategy,public policy,strategic communication,media campaigns,legislative advocacy,government relations,issue advocacy,government relations strategy,coalition management,crisis communications,public relations campaigns,media strategy,advocacy,issue-based messaging,legislative strategy,public opinion shaping,community event organization,stakeholder development,public affairs consulting,community outreach,regulatory landscape,public relations and communications,content development,legislative process expertise,policy influence,stakeholder engagement,public speaking training,coalition building,non-profit,government,consulting,services,public relations agencies,business consulting,regulatory compliance,public relations,risk management,public relations & communications,nonprofit organization management,b2b,management consulting}","88 East Broad Street, Columbus, Ohio, United States, 43215",0,0,"{Outlook,Google Cloud Hosting,Wix,Varnish,Mobile Friendly,Remote}","88 East Broad Street, Columbus, Ohio, United States, 43215 Columbus Ohio United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
82,100218,078fdd23-8e12-55d3-9d52-50045befbf0e,Integral Analytics,8,{environmental services},"{prognostics,machine tools,advanced pattern recognition,diagnostics,machine learning,combinedcycle,online monitoring,power generation,hydroelectricity,data science,analytics,statistics,nuclear power,steam turbines,electric power generation,process optimization,remote monitoring,real-time data analysis,data visualization,nuclear power analytics,model validation,living data repository,asset criticality modeling,predictive analytics,software publishing,natural language processing,diagnostic center operations,dashboard creation,alert setting,predictive maintenance,training & education,alarm philosophy,asset monitoring,advanced pattern recognition in power plants,machine learning applications,electrical equipment and appliance manufacturing,data analysis,software prototyping,management consulting,industry knowledge,monitoring & diagnostics,real-time analytics,industrial equipment,knowledge engineering,data-driven decision making,industrial machinery manufacturing,power industry ml models,process improvement,embedded ai in industrial systems,diagnostics models,failure modes analysis,analytics software design,alarm management,system design,data analysis techniques,cost-benefit analysis,b2b,consulting,services,data analytics,risk management,business intelligence,digital transformation,artificial intelligence,information technology & services,environmental services,renewables & environment,enterprise software,enterprises,computer software,machinery}","Charlotte, North Carolina, United States",0,0,"{Outlook,Google Cloud Hosting,Hubspot,Mobile Friendly,Wix,Linkedin Marketing Solutions,Google Tag Manager,Varnish}","Charlotte, North Carolina, United States Charlotte North Carolina United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
83,100219,cbec56f6-cedd-5403-8867-ace6a72ae4e4,FSS Technologies,61,{computer & network security},"{access management,body worn cameras,incar,mobile video systems,cctv,physical security solutions,fire & burglar alarm systems,intercom systems,systems inspections,monitoring,municipal,central station,panic alarm systems,nurse call stations,video systems,security consultation,factory-certified technicians,security monitoring,cost reduction strategies,system integration,security upgrades,custom security design,customer satisfaction,surveillance and video monitoring,security system upgrades,security system service,security system monitoring,video surveillance,fire alarms,24-hour customer service,security maintenance,surveillance,security systems,nicet certified technicians,security system integration,audio and video systems,security system troubleshooting,intrusion detection,fire protection contracting,security system training,security inspections,fire alarm systems,access control,security systems and services,custom security solutions,fire protection and alarm systems,fire monitoring,security system inspections,security management,security installation,life safety solutions,access control systems,fire protection,b2c,consulting,services,security systems services,customer service,data security,government administration,security & investigations,computer & network security,information technology & services}","516 W Campus Dr, Arlington Heights, Illinois, United States, 60004",10873000,0,"{Sendgrid,Outlook,Autotask,Microsoft Azure Hosting,Amazon AWS,Hubspot,Nginx,ASP.NET,Facebook Custom Audiences,Google Font API,Bootstrap Framework,Microsoft-IIS,Facebook Login (Connect),Google Maps,Vimeo,Mobile Friendly,Typekit,Google Maps (Non Paid Users),Google Tag Manager,WordPress.org,Facebook Widget,Remote}","516 W Campus Dr, Arlington Heights, Illinois, United States, 60004 Arlington Heights Illinois United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
84,100220,7ab2b1a2-e2e8-5b4e-8d18-ee922b3fff8d,Definitive,14,{information technology & services},"{defi,trading,oms,blockchain,evm,solana,yield,institutionalgrade,portfolio management system,pretrade aml,twap,vwap,limit orders,blockchain services,software development,protocol security,api documentation,smart contracts,defi platform,price impact optimization,yield automation,leverage management,api integration,protocol integration,non-custodial,security audits,automated monitoring,developer api,trade execution,asset custody,protocol audits,transaction reporting,yield strategies,multi-chain support,advanced order types,automated trading,vault management,asset bridging,dedicated vaults,slippage control,off-chain engine,hyperstaking,financial technology,real-time position management,liquidity pools,liquidity management,protocol mechanics,yield farming,institutional defi,api for defi,defi trading tools,order types,smart contract security,tvl tracking,apr history,on-chain activity,b2b,services,computer systems design and related services,risk management,financial reporting,information technology & services,finance technology,financial services}","Los Angeles, California, United States",0,0,"{Cloudflare DNS,Gmail,Google Apps,CloudFlare Hosting,Render,Circle,Remote}","Los Angeles, California, United States Los Angeles California United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
85,106181,35a32e1b-ce9a-514a-8a0a-d5bb7965e9bc,EagleView,1300,{information technology & services},"{aerial measurements,roof,wall measurement reports,aerial image capture,oblique image capture,property data analytics,technology,machine learning,aerial imagery,computer vision,software,solar,renewable energy,insuretech,gis,assessment,ai,software development,pictometry imagery,oblique imagery,automated measurements,interior mapping solutions,government,government gis applications,damage detection,patented imagery technology,gis solutions,ai-powered property reports,ai property insights,interior mapping technology,omniearth acquisition,utilities and infrastructure,insurance,property analysis,interior mapping,ai property analytics,multi-industry geospatial data,construction project planning,construction,building measurements,industry-specific reports,roof and wall data,high-precision 3d models,geospatial solutions,patent portfolio,digital property twins,disaster recovery imagery,industry-specific workflows,high-resolution imagery,data analytics,remote roof measurement,remote damage assessment,property data reports,utilities asset management,ai-driven analytics,eagleview one platform,claim validation,orthogonal imagery,property measurement data,property risk analysis,3d models,geospatial data,cloud-based platform,digital roof twins,automated damage detection,remote inspections,disaster response imagery,remote property assessment,insurtech solutions,b2b,consulting,services,artificial intelligence,information technology & services,clean energy & technology,environmental services,renewables & environment,governments}","25 Methodist Hill Dr, Rochester, New York, United States, 14623-4270",182000000,5160000,"{NetSuite,UltraDns,Outlook,Microsoft Office 365,StatusPage IO,Atlassian Cloud,Marketo,Salesforce Live Agent,iCIMS,Salesforce,Wordpress VIP,Hubspot,Google Play,FullStory,Linkedin Marketing Solutions,Facebook Custom Audiences,Multilingual,Parse.ly,Vidyard,Google Analytics,Bing Ads,Mobile Friendly,Google Font API,WordPress.org,Facebook Widget,New Relic,Facebook Login (Connect),YouTube,Hotjar,Nginx,Google Tag Manager,iTunes,Typekit,AI,Remote}","25 Methodist Hill Dr, Rochester, New York, United States, 14623-4270 Rochester New York United States",2025-11-08 16:41:13.867479,2025-11-08 16:41:13.867479
86,100221,46b03bbe-dfc3-540c-82f0-5cfe6dbb15a8,DigiForce Security,11,{computer & network security},"{cyber security & information technology,real-time threat analytics,cybersecurity services,continuous security monitoring,security situational awareness tools,behavioral modeling,threat analytics,incident mitigation,compliance assessments,managed detection,threat intelligence,security audits,vulnerability remediation,business continuity planning,incident response,threat management,risk and compliance (grc),cybersecurity,security awareness training,security program development,automated threat detection,security control documentation,security control monitoring,digital forensics,cybersecurity policy development,system security plans,security authorization,automated threat mitigation,enterprise-specific threat programs,enterprise vulnerability management,consulting services,penetration testing,security control effectiveness,information technology and services,security operations center (soc),security operations,cyber threat management,security control testing,risk assessment,cyber threat actor profiling,behavioral modeling techniques,threat actor persistence analysis,vulnerability assessment,security control validation,b2b,government,consulting,services,management consulting,computer & network security,information technology & services}","10451 Mill Run Circle, Owings Mills, Maryland, United States, 21117",0,0,"{Outlook,Google Cloud Hosting,Wix,Mobile Friendly,Varnish,Android,React Native,Python,Basis,IoT,Remote,Flutter,AI,CyberArk}","10451 Mill Run Circle, Owings Mills, Maryland, United States, 21117 Owings Mills Maryland United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
87,100222,2b03b744-a4b3-502e-af70-c1d6470e371a,Excipio,9,{information technology & services},"{data center consulting,cybersecurity assessments,ai strategy,disaster recovery,data center excellence,data center assessment,it operations review,it infrastructure assessments,msp services,it services & it consulting,operational efficiency,management consulting,future-proof data centers,emerging technologies,it cost reduction,compliance and security,data center lifecycle support,it infrastructure optimization,emerging tech adoption,business continuity planning,technology strategy,business continuity,lifecycle management,data center benchmarking,infrastructure optimization,fractional cxo services,tier iii data center design,strategic it planning,it budgeting,data center strategy,performance optimization,power and cooling optimization,it infrastructure evaluation,it consulting,data security,edge computing,information technology and services,data center relocation,risk assessment,third-party data center assessment,data center consolidation,mission-critical data centers,ai in data centers,capacity planning,operational excellence,data center services,cost savings,cloud integration,data center outsourcing strategy,technology consulting,b2b,government,consulting,services,computer systems design and related services,information technology & services,computer & network security}","1300 W Kenosha St, Broken Arrow, Oklahoma, United States, 74012",10000000,0,"{Cloudflare DNS,Outlook,Google Cloud Hosting,Hubspot,Wix,DoubleClick Conversion,DoubleClick,YouTube,Google Tag Manager,Mobile Friendly,Linkedin Marketing Solutions,Google Dynamic Remarketing,Varnish,Android,Remote}","1300 W Kenosha St, Broken Arrow, Oklahoma, United States, 74012 Broken Arrow Oklahoma United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
88,100223,89766cf7-4528-56a9-a549-f0408b5bff78,Continental DataLogix,5,{law practice},"{claims administrator,settlement administration,class action,notice administrator,legal services,notice mailing,tax services,settlement auditing,multi-channel communication,court collaboration,call center services,communication services,custom website development,digital disbursements,claims management,case-specific solutions,community and inclusion values,court-approved procedures,class action services,data security,legal notification services,client relationships,settlement distribution,confidentiality,custom solutions,data management,legal case management,litigation case experience,case administration,email notification,case tailored database,legal notification,case complexity management,settlement fund management,project supervision,electronic payments,security and privacy focus,case consulting,claim review,mail notification,audit-driven methodology,cafa notification,tax filings,settlement processing,b2b,government,consulting,services,offices of lawyers,professional services,project management,market research,computer & network security,information technology & services,professional training & coaching,productivity}","1684 S Broad St, Lansdale, Pennsylvania, United States, 19446-5422",0,0,"{Sendgrid,Outlook,Microsoft Office 365,Mobile Friendly,Bootstrap Framework,Microsoft-IIS,reCAPTCHA,ASP.NET,Android,Circle,AI,Remote}","1684 S Broad St, Lansdale, Pennsylvania, United States, 19446-5422 Lansdale Pennsylvania United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
89,100224,50424de8-7e9f-595f-ba6b-b5935c95a3e0,Nextgen Solutions,8,{staffing & recruiting},"{cloud migration,open source software projects,open source software,open source frameworks,it consulting,open source projects,it solutions,open source data analytics,open source software frameworks,open source software engineering practices,open source ai platforms,open source software platforms,open source software engineering,open source software solutions,information technology and services,it staff augmentation and consulting,cloud migration services,managed service provider,open source software community,open source software tools,it staff augmentation for tech projects,open source ecosystem,data security,cyber security,cybersecurity solutions,open source software development tools,open source applications,open source cybersecurity tools,open source cloud platforms,system migration,open source development,ai/ml solutions for business,cybersecurity for hybrid environments,open source software applications,cybersecurity,vendor management,open source software projects management,it modernization,open source tools,open source technologies,open source software development,open source community,open source cloud solutions,it project management,open source platforms,cloud computing,open source devops tools,open source solutions,data analysis,artificial intelligence and machine learning,ai deployment,digital transformation,b2b,government,consulting,services,computer systems design and related services,information technology & services,management consulting,computer & network security,enterprise software,enterprises,computer software,data analytics}","1301 K St NW, Washington, District of Columbia, United States, 20005",0,0,"{GoDaddy Hosting,Apache,Mobile Friendly,Shutterstock,Google Font API,WordPress.org,Micro,"""",Azure Devops,SharePoint,Python,Remote,Reviews}","1301 K St NW, Washington, District of Columbia, United States, 20005 Washington District of Columbia United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
90,100590,0cdea25d-6632-5a2f-a10b-15c6423c207a,Five Star Management,32,{packaging & containers},"{sustainability focused packaging programs,packaging & containers manufacturing,management consulting,manufacturing services,technology integration,industry expertise,strategy execution,operational efficiency,business process improvement,cost reduction,pos systems,business consulting,risk management,manufacturing,cost control,capital investments,business transformation,business growth,technology expertise,operational consulting,safety management,change management,risk mitigation,b2b,consulting,services,shipping,logistics & supply chain,mechanical or industrial engineering}","9690 West Wingfoot Road, Houston, Texas, United States, 77041",0,0,"{Outlook,Microsoft Office 365,reCAPTCHA,Gravity Forms,Mobile Friendly,WordPress.org,Google Font API,Nginx,Varnish,Remote}","9690 West Wingfoot Road, Houston, Texas, United States, 77041 Houston Texas United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
91,100225,599b7bd0-66c6-55a6-b61e-517915b33bb1,Infotechner,4,{information technology & services},"{it services & it consulting,business data insights,mobile app development,oracle analytics,power bi,it infrastructure,data management,data-driven decision making,power bi dashboards,ai-powered data insights,cloud solutions,erp,crm,data warehousing,custom database solutions for mobile and web apps,sql mssql,web development,power platform,power bi infrastructure,data migration and integration services,information technology and services,data visualization,data analytics,oracle,data security,microservices architecture for applications,data analytics tools,managed it services,power bi embedded analytics,network security,cybersecurity,sql reporting,microsoft power platform,real-time data visualization,database development,power bi infrastructure in cloud computing,data integration,data security and encryption,software development,cloud computing,power bi services,custom software development,power bi for industry-specific analytics,data analysis,business intelligence,microsoft dynamics 365,mysql,database for mobile and web apps,b2b,consulting,services,computer systems design and related services,information technology & services,enterprise software,enterprises,computer software,sales,computer & network security,analytics}","Phoenix, Arizona, United States",0,0,"{Outlook,Amazon AWS,Google Analytics,Google Tag Manager,Mobile Friendly,Google Font API,WordPress.org,Hubspot,AI,Remote}","Phoenix, Arizona, United States Phoenix Arizona United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
